total,recon,track,l2,conc,epoch,temperature
0.00027482976396039574,0.0002834361035026866,5.321058798210752e-06,8.524884782064483e-05,0.0,62.0,1.1464912280701753
0.0002731214547120868,0.00028351442955411944,5.251057184502512e-06,8.781235638076892e-05,0.0,63.0,1.1456140350877193
0.00027181357849636613,0.0002844012925434509,5.180899986542171e-06,9.043237353007054e-05,0.0,64.0,1.144736842105263
0.00026977345897266744,0.0002838101978580619,5.111012516867933e-06,9.304924096132635e-05,0.0,65.0,1.143859649122807
0.000268237103533803,0.0002841091175257308,5.0434698096822555e-06,9.579644798033607e-05,0.0,66.0,1.1429824561403508
0.00026644243771081457,0.0002838482034700138,4.976791859214253e-06,9.854537525997237e-05,0.0,67.0,1.1421052631578947
0.00026472668111298845,0.0002837181412487568,4.910650253294331e-06,0.00010135224158687567,0.0,68.0,1.1412280701754385
0.0002635744590305105,0.0002846996009221737,4.844818209946064e-06,0.0001042054920591755,0.0,69.0,1.1403508771929824
0.0002619002334420147,0.0002844637277708354,4.7824589843318165e-06,0.00010689529158573716,0.0,70.0,1.1394736842105262
0.00026003110614395374,0.0002837942025543969,4.7209730124667305e-06,0.00010967852644022021,0.0,71.0,1.1385964912280702
0.0002587982354544461,0.0002843324175932427,4.660778184372388e-06,0.00011256878903978053,0.0,72.0,1.137719298245614
0.0002570505847114886,0.0002838202641544634,4.601001396437839e-06,0.00011542457930353843,0.0,73.0,1.1368421052631579
0.00025581068983540715,0.0002842260635885786,4.543170745944309e-06,0.00011838878426542073,0.0,74.0,1.1359649122807016
0.00025409558789292236,0.00028378452059975653,4.483274263759851e-06,0.00012146966492231741,0.0,75.0,1.1350877192982456
0.00025265823506504025,0.00028386707813594746,4.423992696820693e-06,0.00012487665570544367,0.0,76.0,1.1342105263157893
0.0002513458184468118,0.0002840680555896116,4.367355800320176e-06,0.00012789071704798812,0.0,77.0,1.1333333333333333
0.00024984850475966603,0.00028375996883021854,4.31350399813041e-06,0.0001309209912254374,0.0,78.0,1.132456140350877
0.0002485720262843066,0.00028389077043826686,4.259706089718237e-06,0.00013398721245533765,0.0,79.0,1.131578947368421
0.0002475377448947133,0.00028450608972225465,4.205901734970377e-06,0.00013715252769478636,0.0,80.0,1.130701754385965
0.00024611858808545065,0.0002843061086708987,4.15300112672186e-06,0.0001405046835820273,0.0,81.0,1.1298245614035087
0.000244707351376078,0.00028405940700179644,4.101344306542844e-06,0.0001440378991125403,0.0,82.0,1.1289473684210527
0.00024337296943149786,0.00028413095078772503,4.0463980757339115e-06,0.00014754204226739923,0.0,83.0,1.1280701754385964
0.00024228431076577585,0.0002842899156323856,3.999553074226292e-06,0.00015052443220435976,0.0,84.0,1.1271929824561404
0.00024106717624251331,0.0002841074244158193,3.954389598628993e-06,0.00015372172225742772,0.0,85.0,1.1263157894736842
0.00023966728654275737,0.0002837447391839524,3.905500300185277e-06,0.00015740991945873464,0.0,86.0,1.1254385964912281
0.000238508969426152,0.00028378622837008967,3.85819872499058e-06,0.00016088759708033092,0.0,87.0,1.1245614035087719
0.00023759097143870338,0.0002841946276419047,3.8131770452309866e-06,0.00016423064813441454,0.0,88.0,1.1236842105263158
0.00023680504448785175,0.00028477556785134957,3.7699826156789287e-06,0.0001676950714568852,0.0,89.0,1.1228070175438596
0.00023559348178080682,0.00028440456227561445,3.7288010806297032e-06,0.00017117731711395508,0.0,90.0,1.1219298245614036
0.00023420324366595272,0.000283824012592796,3.6846625418891377e-06,0.0001746749195988601,0.0,91.0,1.1210526315789473
0.0002333117414729989,0.00028414305853578336,3.6424749981352373e-06,0.00017833515014100123,0.0,92.0,1.1201754385964913
0.00023231545654465015,0.00028422966040728744,3.600743634921057e-06,0.00018203490979743037,0.0,93.0,1.119298245614035
0.00023136820525313667,0.0002843046447747505,3.5612076683402122e-06,0.00018569021015792588,0.0,94.0,1.118421052631579
0.00023037748720999206,0.00028423353987313844,3.522855466757755e-06,0.00018933247328034117,0.0,95.0,1.1175438596491227
0.00022955959205235593,0.00028435145516346683,3.487641790483486e-06,0.00019282201142416835,0.0,96.0,1.1166666666666667
0.00022878024568976087,0.00028464747839719183,3.4503941110652685e-06,0.00019665419516088432,0.0,97.0,1.1157894736842104
0.0002278953099551178,0.0002847530734356857,3.412721745846394e-06,0.00020072960848214032,0.0,98.0,1.1149122807017544
0.0002266300066152214,0.000283932689382126,3.3783795602805e-06,0.00020417510907033763,0.0,99.0,1.1140350877192982
0.00022613290159289077,0.00028450117869801856,3.346984531072467e-06,0.00020769735320425703,0.0,100.0,1.1131578947368421
0.00022529648600658133,0.0002844873653497553,3.3136550642777927e-06,0.00021142509749574724,0.0,101.0,1.1122807017543859
0.00022453291935747058,0.000284685805875325,3.2789791112988544e-06,0.00021553858566810102,0.0,102.0,1.1114035087719298
0.00022359472853204895,0.0002843129352431871,3.2487640902431363e-06,0.00021915981274923,0.0,103.0,1.1105263157894736
0.0002229977395735039,0.00028456436224588884,3.2197054502573023e-06,0.00022292186410317557,0.0,104.0,1.1096491228070176
0.00022216927545749317,0.00028446568538320605,3.1883849900074757e-06,0.00022681051918122972,0.0,105.0,1.1087719298245613
0.00022144742099930516,0.0002845376291840438,3.1579100627563248e-06,0.0002308519777362316,0.0,106.0,1.1078947368421053
0.00022059419852960777,0.00028425654149598844,3.129252370533376e-06,0.00023461681495608907,0.0,107.0,1.107017543859649
0.00021972420303052246,0.0002838846517617983,3.1017316478472655e-06,0.00023858871976889333,0.0,108.0,1.106140350877193
0.0002195251945703458,0.0002846882984604665,3.0775575265811475e-06,0.00024210600799309166,0.0,109.0,1.1052631578947367
0.00021885247538333053,0.00028436389573685387,3.0569982161197616e-06,0.0002455711543902233,0.0,110.0,1.1043859649122807
0.0002182885498832178,0.00028449737740500794,3.0316228682351468e-06,0.00024928877169406,0.0,111.0,1.1035087719298244
0.00021755924822018785,0.00028425113474213315,3.007221740444616e-06,0.0002531337804182617,0.0,112.0,1.1026315789473684
0.00021717998115928393,0.0002846676758768279,2.9835635494511347e-06,0.00025705452237294427,0.0,113.0,1.1017543859649122
0.0002165772242772693,0.00028449821857081195,2.9626992214426735e-06,0.00026063381609091785,0.0,114.0,1.1008771929824561
0.00021611513553940334,0.00028471061996513763,2.93980105964315e-06,0.0002647990030466094,0.0,115.0,1.0999999999999999
0.00021523442657551763,0.0002840929567015652,2.9167670156052733e-06,0.00026877377817948145,0.0,116.0,1.0991228070175438
0.0002149946550541004,0.00028445365448179867,2.8998316406595483e-06,0.00027203823849882903,0.0,117.0,1.0982456140350876
0.00021448456850570305,0.0002844547451158959,2.879252060221174e-06,0.00027589597246901294,0.0,118.0,1.0973684210526315
0.00021418157455495188,0.0002847390271603286,2.8613048486839497e-06,0.0002794407999215149,0.0,119.0,1.0964912280701755
0.0002135051279316225,0.00028435840644578926,2.8417076483607853e-06,0.0002832328817024349,0.0,120.0,1.0956140350877193
0.0002129765482740546,0.00028419995712713965,2.8235885888545843e-06,0.0002868582561879103,0.0,121.0,1.094736842105263
0.00021255721768068017,0.00028409177468095804,2.8088401881088647e-06,0.00029032477372026576,0.0,122.0,1.093859649122807
0.00021235704224611854,0.00028441866617993157,2.7941568740667313e-06,0.00029378400164731185,0.0,123.0,1.092982456140351
0.00021208856313554192,0.0002846156525025924,2.7793442428008175e-06,0.0002971292971685458,0.0,124.0,1.0921052631578947
0.00021175201461428981,0.0002847544834885419,2.7629582505032765e-06,0.00030081741584738055,0.0,125.0,1.0912280701754387
0.0002113018678508,0.00028437446099395427,2.7524271559679677e-06,0.0003039590772198916,0.0,126.0,1.0903508771929824
0.0002108827480733242,0.00028419483684226344,2.7391287691432043e-06,0.0003071111051501535,0.0,127.0,1.0894736842105264
0.00021080181297320293,0.0002847179154780182,2.725297923467795e-06,0.0003104053951596167,0.0,128.0,1.0885964912280701
0.0002106176751598063,0.0002849387952738828,2.713383805004205e-06,0.00031368297327702595,0.0,129.0,1.087719298245614
0.00021024700618301175,0.00028471707713338077,2.702867171679547e-06,0.0003167891597084766,0.0,130.0,1.0868421052631578
0.00020995650821625445,0.00028472362617038455,2.690994883661535e-06,0.00031982415448141217,0.0,131.0,1.0859649122807018
0.00021004737490809707,0.0002854905828490989,2.679157513043987e-06,0.000323146418528477,0.0,132.0,1.0850877192982455
0.0002094548602475435,0.00028480873975591066,2.6689833776598598e-06,0.0003259061164799044,0.0,133.0,1.0842105263157895
0.00020893341331912842,0.0002842818645532023,2.6585518445375174e-06,0.0003286861463865788,0.0,134.0,1.0833333333333333
0.00020901416967302337,0.00028491482244632436,2.649010666980203e-06,0.00033149247827118705,0.0,135.0,1.0824561403508772
0.0002085834955784061,0.00028462828064739377,2.637377930410003e-06,0.00033490691786263886,0.0,136.0,1.081578947368421
0.0002082882863838826,0.00028444188339296227,2.629194816068103e-06,0.0003374738412279969,0.0,137.0,1.080701754385965
0.00020835050476723457,0.0002848759865071532,2.6229026026228032e-06,0.0003399496773682618,0.0,138.0,1.0798245614035087
0.00020796023251601844,0.00028457585309883665,2.613179684269459e-06,0.0003428132825530294,0.0,139.0,1.0789473684210527
0.00020782343427710044,0.00028464343040882957,2.6062604300817147e-06,0.0003452079755261034,0.0,140.0,1.0780701754385964
0.00020781528584355475,0.0002850903996344356,2.596869173156325e-06,0.0003483564676905966,0.0,141.0,1.0771929824561404
0.00020720803139495178,0.0002840785434334165,2.5927470353563025e-06,0.0003500827080330965,0.0,142.0,1.0763157894736841
0.00020718715198869665,0.0002843227419319741,2.586945514459182e-06,0.00035214465194537635,0.0,143.0,1.075438596491228
0.00020739578429230295,0.00028510781597421684,2.579458050159869e-06,0.0003554286677481,0.0,144.0,1.0745614035087718
0.00020680555776670165,0.00028435254517063816,2.570864502786396e-06,0.00035767150677176534,0.0,145.0,1.0736842105263158
0.00020682939695053162,0.0002847568325317591,2.5636461471940486e-06,0.00035982681666431424,0.0,146.0,1.0728070175438595
0.00020667854391247522,0.0002846652370144157,2.559370368273212e-06,0.0003616684084594583,0.0,147.0,1.0719298245614035
0.00020642186349958827,0.00028440981005552256,2.5541152133200174e-06,0.00036407988023687255,0.0,148.0,1.0710526315789473
0.00020647482481528948,0.00028467393259756275,2.550888160344445e-06,0.0003656545275758239,0.0,149.0,1.0701754385964912
0.0002062537518659585,0.0002843127013033668,2.5492125997435642e-06,0.00036708722152425455,0.0,150.0,1.069298245614035
0.00020639875664963298,0.0002850167756962305,2.5408423221108147e-06,0.00036930891981000404,0.0,151.0,1.068421052631579
0.00020616565903198506,0.000284864801955745,2.534479652401659e-06,0.00037126764087504134,0.0,152.0,1.0675438596491227
0.00020607688489831852,0.00028481219655312535,2.531927863261729e-06,0.0003725893884417296,0.0,153.0,1.0666666666666667
0.00020599490016746678,0.00028489223291876383,2.526976659817806e-06,0.00037436324250618154,0.0,154.0,1.0657894736842106
0.0002057267065613678,0.00028459999893383795,2.5220108699852637e-06,0.0003764350598748594,0.0,155.0,1.0649122807017544
0.00020578685366585636,0.000284960204215532,2.5171404444774625e-06,0.0003782431191383601,0.0,156.0,1.0640350877192981
0.0002053097247339163,0.00028426695852127627,2.511850543172104e-06,0.0003799828194116891,0.0,157.0,1.063157894736842
0.0002057686134489591,0.0002853563975289313,2.5083720931830424e-06,0.0003811136189892166,0.0,158.0,1.062280701754386
0.00020519900275548642,0.0002844472542914771,2.5037059861874558e-06,0.000382726274604555,0.0,159.0,1.0614035087719298
0.00020524668084585216,0.00028465552583538216,2.5014002277031915e-06,0.0003839068749110124,0.0,160.0,1.0605263157894735
0.00020503564903149172,0.0002843916701467734,2.4981630039470796e-06,0.0003857390442265116,0.0,161.0,1.0596491228070175
0.00020500554172169763,0.00028453319737234005,2.4940751051940783e-06,0.0003870659781825924,0.0,162.0,1.0587719298245615
0.00020506195352918544,0.0002847086469086879,2.49279792503037e-06,0.0003876812313500076,0.0,163.0,1.0578947368421052
0.00020493348914921183,0.00028466075290262225,2.4885499397627633e-06,0.00038936449654725195,0.0,164.0,1.0570175438596492
0.00020448836394182122,0.0002840127659795301,2.4836609725627995e-06,0.00039045824407921625,0.0,165.0,1.056140350877193
0.0002048234886781281,0.0002847833480020829,2.4816263682066837e-06,0.0003911575503628423,0.0,166.0,1.055263157894737
0.00020485127684424917,0.00028499439764766344,2.478442234602565e-06,0.0003930227419405068,0.0,167.0,1.0543859649122806
0.00020446794999189684,0.0002844419705597784,2.4741137000911665e-06,0.0003941233021077139,0.0,168.0,1.0535087719298246
0.0002042793694920429,0.0002841704781538542,2.471954799099101e-06,0.00039526345660156155,0.0,169.0,1.0526315789473684
0.00020449312792781527,0.0002847600494815822,2.4686644416754044e-06,0.00039649076206963,0.0,170.0,1.0517543859649123
0.00020444758882431287,0.00028488874794605135,2.4642269239661376e-06,0.0003975401081998586,0.0,171.0,1.050877192982456
0.00020444385001893822,0.00028495325664654,2.4627521320601228e-06,0.0003984176763854211,0.0,172.0,1.05
0.00020413958498792972,0.0002843973512289461,2.4616745116678656e-06,0.00039904852086302376,0.0,173.0,1.0491228070175438
0.00020409037344880685,0.0002845056436162337,2.457503577442598e-06,0.0003999623307200533,0.0,174.0,1.0482456140350878
0.00020428545421806134,0.00028523303426436806,2.4506930954680362e-06,0.0004016120180299748,0.0,175.0,1.0473684210526315
0.00020383321265392962,0.00028438716064447996,2.4495051206658276e-06,0.00040200573124852596,0.0,176.0,1.0464912280701755
0.00020395360025075708,0.0002847666485762099,2.4466947792116613e-06,0.0004029064675057716,0.0,177.0,1.0456140350877192
0.00020404755932706397,0.00028492581986034384,2.447268065106161e-06,0.0004029460655457426,0.0,178.0,1.0447368421052632
0.0002037507750896595,0.0002844752643773195,2.444367428045966e-06,0.00040395765667765803,0.0,179.0,1.043859649122807
0.00020365867007443914,0.0002843768217076386,2.442628551411642e-06,0.0004045468872108643,0.0,180.0,1.042982456140351
0.00020335866809149781,0.0002841010804559307,2.436086090725204e-06,0.00040597664577154984,0.0,181.0,1.0421052631578946
0.0002033931870790285,0.0002843229463339383,2.4329853915804635e-06,0.0004070776816549716,0.0,182.0,1.0412280701754386
0.0002035239724111153,0.0002847338106784917,2.429970892678285e-06,0.0004077979285665807,0.0,183.0,1.0403508771929824
0.00020330888502500017,0.0002844877118227792,2.4262523461662413e-06,0.00040872098285629234,0.0,184.0,1.0394736842105263
0.00020319608547433505,0.00028421425182189464,2.427208462455577e-06,0.00040874822980449586,0.0,185.0,1.03859649122807
0.0002033312570695459,0.000284571088727042,2.425455389377545e-06,0.0004093307625745788,0.0,186.0,1.037719298245614
0.0002035148792122564,0.00028516119273685,2.420959803407961e-06,0.0004102887288499824,0.0,187.0,1.0368421052631578
0.0002032311922410895,0.0002847302333185991,2.4182132038183847e-06,0.00041074431331576694,0.0,188.0,1.0359649122807018
0.00020339782557133107,0.0002851735350998796,2.415989641859689e-06,0.00041131814621067153,0.0,189.0,1.0350877192982455
0.00020299641619806426,0.0002845118581038624,2.413124282851906e-06,0.00041237952710031326,0.0,190.0,1.0342105263157895
0.00020327866999245332,0.0002851302009671942,2.4120335535289717e-06,0.0004127295799435725,0.0,191.0,1.0333333333333332
0.00020280944646381278,0.0002844008457622789,2.407838451007876e-06,0.00041306215182545516,0.0,192.0,1.0324561403508772
0.00020262984009511697,0.0002842306785591027,2.404002669347796e-06,0.00041443499838821464,0.0,193.0,1.0315789473684212
0.00020296009766789,0.0002847447172485334,2.4069559440731826e-06,0.00041384058582998485,0.0,194.0,1.030701754385965
0.0002029220858590165,0.00028481730163504787,2.4039667902715967e-06,0.00041426628787153845,0.0,195.0,1.0298245614035086
0.00020254864248182074,0.00028424094208398895,2.400506332095858e-06,0.00041551339993092855,0.0,196.0,1.0289473684210526
0.00020259073914712344,0.0002845295691832224,2.396402747384939e-06,0.0004158861193533558,0.0,197.0,1.0280701754385966
0.00020252681963644188,0.00028456094988807727,2.3932022344933146e-06,0.0004162898191884345,0.0,198.0,1.0271929824561403
0.00020270495863678435,0.00028495205393737734,2.3924905555485043e-06,0.00041666549338508543,0.0,199.0,1.026315789473684
0.00020246080231105148,0.00028466360377593007,2.3884459399271616e-06,0.00041785102190801686,0.0,200.0,1.025438596491228
0.0002023314436453579,0.0002845213197060963,2.386086454286693e-06,0.00041862251538441495,0.0,201.0,1.024561403508772
0.0002024981201973195,0.00028494507675819164,2.3842759251806925e-06,0.00041868296343746016,0.0,202.0,1.0236842105263158
0.0002022574219467657,0.00028451915830663115,2.383140605280371e-06,0.00041932571699994045,0.0,203.0,1.0228070175438597
0.00020220607316893832,0.00028465000691001136,2.3784458574903632e-06,0.00041992368581959425,0.0,204.0,1.0219298245614035
0.00020218188834396694,0.0002845908625253153,2.378678487886944e-06,0.0004194925423744717,0.0,205.0,1.0210526315789474
0.00020216852166836922,0.0002846804158917382,2.3763560993824798e-06,0.0004194119189047604,0.0,206.0,1.0201754385964912
0.0002020739806601284,0.00028467356654515995,2.3726774169199002e-06,0.0004202603804145869,0.0,207.0,1.0192982456140351
0.00020192440456167547,0.00028448809515181373,2.3703833970019363e-06,0.00042077229788809297,0.0,208.0,1.018421052631579
0.00020181415799805353,0.0002844358955511118,2.366982691102233e-06,0.000421643700715318,0.0,209.0,1.0175438596491229
0.00020218031155292714,0.00028518947830841147,2.3665412161009656e-06,0.00042204364048982197,0.0,210.0,1.0166666666666666
0.0002019907501551254,0.0002848984163253342,2.3647929909612418e-06,0.0004217168984644566,0.0,211.0,1.0157894736842106
0.00020161784692283939,0.00028423839364215877,2.363077080198412e-06,0.0004217243109713598,0.0,212.0,1.0149122807017543
0.00020177992450294425,0.00028474047338198825,2.3594896320353366e-06,0.00042244657200306664,0.0,213.0,1.0140350877192983
0.00020154205830586424,0.00028436058730407066,2.357545148186797e-06,0.0004231360037452306,0.0,214.0,1.013157894736842
0.00020166761191699162,0.0002848026930553609,2.3536800252442986e-06,0.0004242642800905838,0.0,215.0,1.012280701754386
0.0002015140742615603,0.0002846591855878089,2.350397105030798e-06,0.00042455425469475617,0.0,216.0,1.0114035087719297
0.00020112657750786576,0.00028407599833117246,2.3465389311138393e-06,0.0004251078321917142,0.0,217.0,1.0105263157894737
0.0002014459871402274,0.00028476355532369425,2.345575169926257e-06,0.0004248283407535148,0.0,218.0,1.0096491228070175
0.00020161496598119968,0.000285165698574038,2.3442761880744124e-06,0.0004252118790125229,0.0,219.0,1.0087719298245614
0.000201482461545888,0.00028489002627212563,2.344504412470252e-06,0.00042483748663826393,0.0,220.0,1.0078947368421052
0.00020111731675099705,0.0002844459815836236,2.338731174823861e-06,0.0004260451439584821,0.0,221.0,1.0070175438596491
0.00020103519269791466,0.00028447752087662503,2.334795249659135e-06,0.0004265514879158367,0.0,222.0,1.006140350877193
0.00020106834704854988,0.00028461333755450054,2.33340723132773e-06,0.00042649989552906225,0.0,223.0,1.0052631578947369
0.00020094578969726367,0.0002844937381241239,2.330833677798742e-06,0.0004280754037096467,0.0,224.0,1.0043859649122806
0.00020086876337178046,0.0002845116961279046,2.3273784377264086e-06,0.00042845261237983744,0.0,225.0,1.0035087719298246
0.00020081470231949982,0.0002843930417160228,2.327609016108535e-06,0.00042795510918720663,0.0,226.0,1.0026315789473683
0.00020102110885522717,0.00028497462913003546,2.324198082631968e-06,0.00042884025061383453,0.0,227.0,1.0017543859649123
0.00020084341822748398,0.0002847498160250278,2.3215849032589955e-06,0.0004288895437256653,0.0,228.0,1.000877192982456
0.00020069966883886245,0.0002844811322593054,2.3212123496079898e-06,0.000428796308652352,0.0,229.0,1.0
0.00020070631471180914,0.0002844994372906983,2.3210973190615465e-06,0.000429163324953749,0.0,230.0,0.9991228070175439
0.00020047980513319128,0.0002842265372552277,2.3174688194950085e-06,0.00042981718689613754,0.0,231.0,0.9982456140350877
0.00020059701678356234,0.0002845027355238789,2.3166378250366395e-06,0.00042970260231857524,0.0,232.0,0.9973684210526316
0.00020065329545368492,0.0002848101382106373,2.312713932403931e-06,0.0004303787371547632,0.0,233.0,0.9964912280701754
0.0002003842850113303,0.00028452699811177753,2.3076030805211958e-06,0.0004307084699784804,0.0,234.0,0.9956140350877193
0.00020033239886153476,0.00028455223412273794,2.3049962980343737e-06,0.0004313726943071512,0.0,235.0,0.9947368421052631
0.0002005886318422113,0.00028522137887953365,2.3018354431053854e-06,0.00043205584774786093,0.0,236.0,0.993859649122807
0.00020026072346938692,0.0002846079521161267,2.3009798840013844e-06,0.00043225310690386197,0.0,237.0,0.9929824561403509
0.0002005475490246363,0.00028504505938701423,2.3037446635008997e-06,0.00043140346161321317,0.0,238.0,0.9921052631578947
0.0002003423397124698,0.0002848109821252704,2.300202774655166e-06,0.000431778116090734,0.0,239.0,0.9912280701754386
